ID,city,region,country,country_code,latitude,longitude
4745,Drasendorf,Carinthia,Austria,at,46.7928955,14.4356924
4746,Geersdijk,Zeeland,Netherlands,nl,51.5653533,3.7701671
4747,Bašanija - Bassania,,Croatia,hr,45.4855524,13.499998
4748,Bieszkowice,Pomeranian Voivodeship,Poland,pl,54.513896,18.2934382
4749,Holiday Beach,Washington,United States,us,47.4300651,-123.1252281
4750,Velden am Wörther See,Carinthia,Austria,at,46.6151882,14.0450583
4751,Snohomish,Washington,United States,us,48.0074736,-121.7304882
4752,Bagnaia,Tuscany,Italy,it,42.8104775,10.3643812
4753,Townsville,Queensland,Australia,au,-19.2569391,146.8239537
4754,Toledo,Texas,United States,us,31.1743546,-93.5612853
4755,Town of Ontario,New York,United States,us,43.2208968,-77.2830421
4756,Ouddorp,South Holland,Netherlands,nl,51.8093104,3.9359204
4757,,Zanzibar North,Tanzania,tz,-5.9347636,39.2842761
4758,Lidingö,,Sweden,se,59.3669445,18.1820897
4759,Chiswell,England,United Kingdom,gb,50.5620511,-2.4485498
4760,Mérida,Yucatán,Mexico,mx,20.9670759,-89.6237402
4761,Gibsonburg,Ohio,United States,us,41.384702,-83.3199072
4762,Port Launay,,Seychelles,sc,-4.6508556,55.4009292
4763,Goldach,St. Gallen,Switzerland,ch,47.4774158,9.4693311
4764,,,Kenya,ke,1.4419683,38.4313975
4765,Algarrobo,Valparaiso Region,Chile,cl,-33.369172,-71.6680533
4766,Grande Case Noyale,Black River,Mauritius,mu,-20.415844,57.3673483
4767,Manavgat,,Turkey,tr,36.7870124,31.4406667
4768,Central Vallarta,Quintana Roo,Mexico,mx,20.8625064,-87.0469561
4769,Bunutan,Bali,Indonesia,id,-8.3456664,115.6742811
4770,Kawthoung Township,Tanintharyi Region,Myanmar,mm,10.229016699999999,98.1244503094595
4771,Bonito,Mato Grosso do Sul,Brazil,br,-21.1264766,-56.4902208
4772,Sulzano,Lombardy,Italy,it,45.690385,10.100963
4773,Norr Amsberg,,Sweden,se,60.5304723,15.3561558
4774,Ulsan,,South Korea,kr,35.5391697,129.3119136
4775,Suva,Central,Fiji,fj,-18.1415884,178.4421662
4776,Olching,Bavaria,Germany,de,48.2036863,11.3311557
4777,Pineville,Minnesota,United States,us,47.5363167,-92.2948603
4778,Aurora,Minnesota,United States,us,47.5298533,-92.2367644
4779,Lugano,Ticino,Switzerland,ch,46.0050102,8.9520281
4780,Vieux-Habitants,Guadeloupe,France,fr,16.0593271,-61.7636981
4781,Tempesta,Trentino-Alto Adige/Südtirol,Italy,it,45.8386781,10.8599908
4782,A Graña,Galicia,Spain,es,43.259772299999995,-8.898521591205927
4783,Ranco,Lombardy,Italy,it,45.7975913,8.5711349
4784,Peschiera Borromeo,Lombardy,Italy,it,45.4318465,9.311479
4785,Biel/Bienne,Bern,Switzerland,ch,47.1402077,7.2439029
4786,Ruhlsdorf,Brandenburg,Germany,de,52.825973,13.5606028
4787,Maʻalaea,Hawaii,United States,us,20.801301799999997,-156.49058596919318
4788,Kubutambahan,Bali,Indonesia,id,-8.0764654,115.2097341
4789,Catarman,Cebu,Philippines,ph,10.386612,124.0109551
4790,San José del Valle,Jalisco,Mexico,mx,20.5802178,-103.3352153
4791,Geordie Bay,Western Australia,Australia,au,-31.9904462,115.5261644
4792,,Hardap,Namibia,na,-24.4140944,17.4134051
4793,Küsnacht (ZH),Zurich,Switzerland,ch,47.3176276,8.5830859
4794,Kampung Baru,Moluccas,Indonesia,id,-4.5287122,129.9022139
4795,Chmielno,Pomeranian Voivodeship,Poland,pl,54.3284627,18.1014851
4796,Campina Grande do Sul,Paraná,Brazil,br,-25.3046032,-49.0545355
4797,Rastatt,Baden-Württemberg,Germany,de,48.8574209,8.2088088
4798,Banjole,,Croatia,hr,44.8248515,13.8684859
4799,Verkhnya Balkariya,Kabardino-Balkaria,Russia,ru,43.1252925,43.4578875
4800,Sopot,Pomeranian Voivodeship,Poland,pl,54.4430399,18.561309520130756
4801,Playa Bosh,Quintana Roo,Mexico,mx,20.2925,-86.9583333
4802,Vevey,Vaud,Switzerland,ch,46.4602978,6.8418655
4803,La Morella,Río Negro Province,Argentina,ar,-40.8577551,-65.1295117
4804,Feriolo,Piedmont,Italy,it,45.93009,8.4801339
4805,Sharm,Fujairah Emirate,United Arab Emirates,ae,25.4708639,56.34716
4806,Salinitas,Departamento de Sonsonate,El Salvador,sv,13.5403832,-89.8219747
4807,Ped,Bali,Indonesia,id,-8.6905259,115.5185026
4808,Al Wakrah,,Qatar,qa,25.1566623,51.6013212
4809,Situbondo,East Java,Indonesia,id,-7.7067843,114.0054142
4810,Meyzieu,Auvergne-Rhône-Alpes,France,fr,45.7764637,5.0044767
4811,Albert Luthuli Local Municipality,Mpumalanga,South Africa,za,-26.10851055,30.42901304261865
4812,Duluth,Minnesota,United States,us,46.7729322,-92.1251218
4813,Brolo,Piedmont,Italy,it,45.8580254,8.3852365
4814,Idaho Falls,Idaho,United States,us,43.4887907,-112.03628
4815,Macari,Sicily,Italy,it,38.1317231,12.739037
4816,Bosco di Nanto,Veneto,Italy,it,45.4125201,11.6158378
4817,Leipzig,Saxony,Germany,de,51.3406321,12.3747329
4818,Thap Lamu,Phang-nga Province,Thailand,th,8.5689479,98.2269523
4819,Merligen,Bern,Switzerland,ch,46.6964202,7.7386299
4820,Wauchope,New South Wales,Australia,au,-31.4557879,152.734664
4821,Twin Lakes,Colorado,United States,us,39.8231696,-104.9993130450566
4822,Motutere,Waikato,New Zealand,nz,-39.1856936,175.9017422
4823,Sint Philipsland,Zeeland,Netherlands,nl,51.6169203,4.1663627
4824,Bay Point,Florida,United States,us,24.6268111,-81.5923088
4825,Hammarland,,Finland,fi,60.2196758,19.7378481
4826,,Prachuap Khiri Khan Province,Thailand,th,12.0432669,99.7487235
4827,Ciudad de Armería,Colima,Mexico,mx,18.93869,-103.966116
4828,Gulfport,Mississippi,United States,us,30.3674198,-89.0928155
4829,Sálvora,Galicia,Spain,es,42.4766373,-9.0101612
4830,Town of Grand Island,New York,United States,us,43.0183219,-78.9636394
4831,Alaska,Mashonaland West Province,Zimbabwe,zw,-17.3760753,30.0769991
4832,North Abaco,,Bahamas,bs,26.93839435,-77.68382209594239
4833,Springfield,Missouri,United States,us,37.2081729,-93.2922715
4834,Gaviota,California,United States,us,34.4716558,-120.2148716
4835,Suzu,,Japan,jp,37.438147,137.2484135
4836,Thunder Bay,Ontario,Canada,ca,49.809661,-88.4811791
4837,Bagheria,Sicily,Italy,it,38.079351,13.509349
4838,Dorset,Vermont,United States,us,43.254874,-73.0989385
4839,Panama City,Florida,United States,us,30.1586518,-85.6602936
4840,Meisterschwanden,Aargau,Switzerland,ch,47.2949842,8.2277227
4841,Al Lith,Makkah Region,Saudi Arabia,sa,20.1451486,40.2701391
4842,,Alagoas,Brazil,br,-9.6611661,-36.6502426
4843,,,Argentina,ar,-34.9964963,-64.9672817
4844,Ensenada,Baja California,Mexico,mx,31.8658887,-116.602983
4845,Henderson,Nevada,United States,us,36.0301134,-114.9826194
4846,Výkleky,Central Moravia,Czechia,cz,49.5548991,17.4756201
4847,West Grand Bahama,,Bahamas,bs,26.744,-78.87886908072466
4848,Gasselte,Drenthe,Netherlands,nl,52.971916,6.7921853
4849,دهستان هرمز,Hormozgan Province,Iran,ir,26.8441861,56.54740080563387
4850,Osio Sotto,Lombardy,Italy,it,45.616078,9.589053
4851,,Dodoma Region,Tanzania,tz,-6.0102878,35.8245033
4852,Media Cuesta,Santa Rosa,Guatemala,gt,14.4401038,-90.1160967
4853,Savantwada,Goa,India,in,15.0086225,74.0351367
4854,Kingsley Beach,Florida,United States,us,29.9791293,-81.9956591
4855,Mont Dore,,France,fr,45.5749966,2.8094117
4856,Barraute,Quebec,Canada,ca,48.4371572,-77.6382217
4857,Muhr am See,Bavaria,Germany,de,49.1547344,10.7158823
4858,Long Island,,Bahamas,bs,23.303,-75.10587821212229
4859,Biscarrosse,Nouvelle-Aquitaine,France,fr,44.3907065,-1.1609361
4860,Rolesville,North Carolina,United States,us,35.9232862,-78.4573914
4861,Ilexhurst,Florida,United States,us,27.4905937,-82.7073218
4862,Bad Bentheim,Lower Saxony,Germany,de,52.3024786,7.1605921
4863,Karlskrona,,Sweden,se,56.1621073,15.5866422
4864,Shanzu ward,Mombasa County,Kenya,ke,-3.9803464,39.73153715227497
4865,Hasli,Thurgau,Switzerland,ch,47.5892573,9.0159781
4866,Long Beach,California,United States,us,33.7690164,-118.191604
4867,Calonge i Sant Antoni,Catalonia,Spain,es,41.8621762,3.066082472268807
4868,Skelde,Region of Southern Denmark,Denmark,dk,54.85359615,9.753985622650962
4869,El Congo,Departamento de Santa Ana,El Salvador,sv,13.9053408,-89.4963892
4870,,South Huvadhu Atoll,Maldives,mv,0.30417835,73.21247455719056
4871,,Nouvelle-Aquitaine,France,fr,45.4039367,0.3756199
4872,Cypress,Texas,United States,us,29.9691116,-95.6971686
4873,Oak Harbor,Washington,United States,us,48.2931559,-122.643224
4874,Umatilla,Oregon,United States,us,45.6416995,-118.7671122
4875,Neo Chorio,Cyprus,Cyprus,cy,35.0265386,32.3634406
4876,Grima,,Norway,no,60.9248554,4.846954280988026
4877,Zwevegem,West Flanders,Belgium,be,50.8128396,3.3331679
4878,Presidente Intercontinental,Quintana Roo,Mexico,mx,20.4644444,-86.9822222
4879,Detroit,Oregon,United States,us,44.7349139,-122.1511929
4880,Carwitz,Mecklenburg-Vorpommern,Germany,de,53.3020462,13.4384174
4881,Malhiao,Cebu,Philippines,ph,9.8828362,123.401433
4882,Sanda,,Sweden,se,56.1192251,15.6512392
4883,Mücheln (Geiseltal),Saxony-Anhalt,Germany,de,51.3015933,11.8039044
4884,Peyia,Cyprus,Cyprus,cy,34.8835052,32.3803202
4885,San Luis,,Colombia,co,6.0428128,-74.9944061
4886,Paignton,England,United Kingdom,gb,50.4377018,-3.5632704
4887,Chioggia,Veneto,Italy,it,45.218894,12.2785805
4888,Björkås,,Sweden,se,59.3638383,13.4565283
4889,North Star,United States Virgin Islands,United States,us,17.766449,-64.8190955
4890,Songjeong-ri,,South Korea,kr,37.6251666,128.5766269
4891,Wilhelminadorp,Zeeland,Netherlands,nl,51.5301616,3.8972913
4892,St. Wolfgang im Salzkammergut,Salzburg,Austria,at,47.7221944,13.4864348
4893,Fanning Springs,Florida,United States,us,29.5907915,-82.9292906
4894,South Ellerton,England,United Kingdom,gb,54.3726636,-1.6037656
4895,Carenage,Diego Martin,Trinidad and Tobago,tt,10.6881668,-61.5928155
4896,Wagenberg,North Brabant,Netherlands,nl,51.6659781,4.7473229
4897,Powidz,Greater Poland Voivodeship,Poland,pl,52.4125881,17.9169686
4898,Portneuf,Quebec,Canada,ca,46.9943379,-72.0055843
4899,Thousand Island Park,New York,United States,us,44.2869911,-76.0277259
4900,Willman Bay,Bay Islands,Honduras,hn,16.4513587,-85.9303581
4901,Ciboure,Nouvelle-Aquitaine,France,fr,43.3844003,-1.6676238
4902,New Richmond,Quebec,Canada,ca,48.1651194,-65.8655584
4903,Susami,,Japan,jp,33.5507649,135.4946824
4904,Saint-Zotique,Quebec,Canada,ca,45.2425481,-74.2477841
4905,Bestwig,North Rhine-Westphalia,Germany,de,51.3609508,8.4005554
4906,Gustavsberg,,Sweden,se,59.3256235,18.388514
4907,Pointe-Verte,New Brunswick,Canada,ca,47.8543586,-65.763776
4908,Mokupa,North Sulawesi,Indonesia,id,1.4166138,124.7150431
4909,Berlingen,Thurgau,Switzerland,ch,47.6742604,9.0179057
4910,Ansfelden,Upper Austria,Austria,at,48.2089934,14.2611843
4911,Millrun,Mississippi,United States,us,32.3756343,-90.0089002
4912,San Marcos,Texas,United States,us,29.8826436,-97.9405828
4913,Heiligen Gestade,Carinthia,Austria,at,46.6551885,13.9391632
4914,Carleton-sur-Mer,Quebec,Canada,ca,48.1014497,-66.114087
4915,Éclaron-Braucourt-Sainte-Livière,Grand Est,France,fr,48.5697033,4.8301802781252245
4916,Joseph,Oregon,United States,us,45.3519668,-117.2312366
4917,Colera,Catalonia,Spain,es,42.4036867,3.1489254
4918,Saint-Barthélemy-d'Anjou,Pays de la Loire,France,fr,47.4683081,-0.4932941
4919,Capestrano,Abruzzo,Italy,it,42.2675788,13.7686558
4920,Sattler,Texas,United States,us,29.8479969,-98.175566
4921,Nový Klíčov,Southwest,Czechia,cz,49.3815474,12.9661344
4922,Bale,,Croatia,hr,45.041053,13.786641
4923,Chekka,North Governorate,Lebanon,lb,34.3246764,35.741633004067246
4924,Oldřichov u Duchcova,,Czechia,cz,50.6349282,13.7546445
4925,Madirokely,Diana Region,Madagascar,mg,-13.3901945,48.2029989
4926,Can Germà,Balearic Islands,Spain,es,39.0017448,1.3061357
4927,Kenora,Ontario,Canada,ca,54.0245941,-89.1618188
4928,Boo,,Sweden,se,59.3205986,18.2613337
4929,Ghobeiry,Mount Lebanon Governorate,Lebanon,lb,33.8597545,35.5056707
4930,Parede,,Portugal,pt,38.6932444,-9.355054025521003
4931,,Pwani Region,Tanzania,tz,-7.1160874,38.7300111
4932,Valbrona,Lombardy,Italy,it,45.8810551,9.301631432732318
4933,Town of Westfield,New York,United States,us,42.32228,-79.578103
4934,Pebbly Beach,California,United States,us,33.3349066,-118.311708
4935,Georgetown,Texas,United States,us,30.6370152,-97.6775634
4936,Spicewood,Texas,United States,us,30.4759222,-98.1566355
4937,Krabbendijke,Zeeland,Netherlands,nl,51.4305636,4.1116077
4938,Szarłata,Pomeranian Voivodeship,Poland,pl,54.3858006,18.2173553
4939,Leidschendam,South Holland,Netherlands,nl,52.0861654,4.3946774
4940,Punta Prosciutto,Apulia,Italy,it,40.2945196,17.7660871
4941,Albion,California,United States,us,39.2235117,-123.7686251
4942,Kinondo ward,Kwale,Kenya,ke,-4.3805644,39.490218384880286
4943,Laconia,New Hampshire,United States,us,43.5278546,-71.470351
4944,Oranjestad,,Aruba,nl,12.5268736,-70.0356845
4945,Carrick Castle,Scotland,United Kingdom,gb,56.1085281,-4.9068527
4946,Notre-Dame-du-Laus,Quebec,Canada,ca,46.0899,-75.62439
4947,,Wyoming,United States,us,43.1700264,-107.568534
4948,Corral del Risco,Nayarit,Mexico,mx,20.7728745,-105.5179312
4949,Carmel,New York,United States,us,41.4266361,-73.6788272
4950,Regis-Breitingen,Saxony,Germany,de,51.0889296,12.4396124
4951,Kirchberg,Saxony,Germany,de,50.6227114,12.5261199
4952,Kirkby Lonsdale,England,United Kingdom,gb,54.2018452,-2.5967366
4953,Vroutsis,Aegean,Greece,gr,36.7984776,25.8190795
4954,Fort Ross,California,United States,us,38.5140796,-123.2436186
4955,Inver Grove Heights,Minnesota,United States,us,44.8479039,-93.0428119
4956,Sopieszyno,Pomeranian Voivodeship,Poland,pl,54.54819,18.2296405
4957,Feketeerdő,,Hungary,hu,47.9356591,17.2787127
4958,Blanes,Catalonia,Spain,es,41.6756178,2.7932391
4959,Győrújfalu,,Hungary,hu,47.7211947,17.6081756
4960,Washington Township,Pennsylvania,United States,us,40.38837925,-75.61276598407446
4961,Cervo,Liguria,Italy,it,43.9257729,8.1151521
4962,Gaspé,Quebec,Canada,ca,48.6146774,-66.066572550089
4963,Χωρα,Aegean,Greece,gr,36.8315184,25.8986077
4964,Port Townsend,Washington,United States,us,48.1179702,-122.769544
4965,Horní Cerekev,,Czechia,cz,49.3192961,15.3291878
4966,ses Illetes,Balearic Islands,Spain,es,39.5378737,2.5909677
4967,Emmeloord,Flevoland,Netherlands,nl,52.7091058,5.7477459
4968,Palm Beach,Florida,United States,us,26.6279798,-80.4494174
4969,Upper Grand Lagoon,Florida,United States,us,30.1609017,-85.7442078
4970,St. John's,Antigua,Antigua and Barbuda,ag,17.1184569,-61.8448509
4971,St. Clair,Ontario,Canada,ca,43.6879512,-79.3936947
4972,Spot Bay,,Cayman Islands,ky,19.7547148,-79.746753
4973,Melide,Ticino,Switzerland,ch,45.9544353,8.9476217
4974,Błaskowizna,Podlaskie Voivodeship,Poland,pl,54.2463134,22.803217
4975,Hoogeveen,Drenthe,Netherlands,nl,52.7264258,6.49308148854467
4976,Ettenheim,Baden-Württemberg,Germany,de,48.2545659,7.8080276
4977,Chamagnieu,Auvergne-Rhône-Alpes,France,fr,45.6807975,5.1696211
4978,Mechelinki,Pomeranian Voivodeship,Poland,pl,54.6094541,18.5114853
4979,Mošćenice,,Croatia,hr,45.2266799,14.2487372
4980,Stäfa,Zurich,Switzerland,ch,47.2413349,8.7348747
4981,Neukirchen,Schleswig-Holstein,Germany,de,54.8687122,8.7339915
4982,Torret de Baix,Balearic Islands,Spain,es,39.8154976,4.252882
4983,Raleigh,Newfoundland and Labrador,Canada,ca,51.5626226,-55.73245812849636
4984,Cabocan,,Cape Verde,cv,16.6140275,-22.9231513
4985,Thorn,Limburg,Netherlands,nl,51.1611211,5.8403012
4986,Weston,England,United Kingdom,gb,51.3471927,-2.9778916
4987,Blanco,Texas,United States,us,30.2419274,-98.4004594
4988,Tamiahua,Veracruz,Mexico,mx,21.278056,-97.445556
4989,Germering,Bavaria,Germany,de,48.1340035,11.3657306
4990,Lychen,Brandenburg,Germany,de,53.2083284,13.3164795
4991,Meillerie,Auvergne-Rhône-Alpes,France,fr,46.4072614,6.7196
4992,Oberägeri,Zug,Switzerland,ch,47.1347395,8.6132732
4993,Huntsville,Ontario,Canada,ca,45.3263919,-79.218434
4994,Güzelbahçe,,Turkey,tr,38.357797,26.8882993
4995,Çifteler,,Turkey,tr,39.3757408,31.0378663
4996,Dutch John,Utah,United States,us,40.9295478,-109.391282
4997,Ashton,Idaho,United States,us,44.071581,-111.448288
4998,Tha Khlong Town Municipality,Pathum Thani Province,Thailand,th,14.0893501,100.6183102
4999,West Pentire,England,United Kingdom,gb,50.4034329,-5.1303827
5000,Sarnia,Ontario,Canada,ca,42.9743821,-82.403533
5001,Steina,Saxony,Germany,de,51.1974312,14.0611978
5002,Weatherford,Texas,United States,us,32.7589648,-97.7970748
5003,Wittstock/Dosse,Brandenburg,Germany,de,53.162999,12.4868962
5004,Poortvliet,Zeeland,Netherlands,nl,51.544873,4.1439401
5005,West Lulworth,England,United Kingdom,gb,50.634207599999996,-2.248653888209868
5006,Chertsey,Quebec,Canada,ca,46.0727975,-73.8886371
5007,Town of Malone,New York,United States,us,44.84881,-74.295044
5008,Dwingeloo,Drenthe,Netherlands,nl,52.8333073,6.3669053
5009,Morciano di Leuca,Apulia,Italy,it,39.847818,18.312432
5010,Les Escoumins,Quebec,Canada,ca,48.34621,-69.404068
5011,Rosario Beach,Washington,United States,us,48.4196749,-122.6640171
5012,Nusu,North Sulawesi,Indonesia,id,1.5448481,125.29343
5013,Nain,North Sulawesi,Indonesia,id,1.7829076,124.7891136
5014,Dongwe,Zanzibar South & Central,Tanzania,tz,-6.1911817,39.5317428
5015,Sandycove,,Ireland,ie,53.2859485,-6.1155829
5016,Kilcrohane,,Ireland,ie,51.5810541,-9.7031892
5017,Mico,Texas,United States,us,29.5441184,-98.923085
5018,Cawsand,England,United Kingdom,gb,50.3323268,-4.2027534
5019,Paradiso,Ticino,Switzerland,ch,45.9897313,8.9461979
5020,Pomer,,Croatia,hr,44.823321,13.8957804
5021,Cornești,,Romania,ro,46.2931514,24.2115056
5022,,New Mexico,United States,us,34.5802074,-105.996047
5023,Markranstädt,Saxony,Germany,de,51.3026177,12.2204644
5024,Municipal Unit of Meliteieis,"Peloponnese, Western Greece and the Ionian",Greece,gr,39.48394645,19.894153980230357
5025,Wola Maradzka,Warmian-Masurian Voivodeship,Poland,pl,53.788727,21.1711056
5026,Steilacoom,Washington,United States,us,47.1703692,-122.596287
5027,Crescent City,California,United States,us,41.85280485,-124.1499051725403
5028,Sakata,,Japan,jp,38.9147229,139.8364101
5029,Casa Borgorosso,Calabria,Italy,it,38.4832683,16.5673932
5030,Monasterace Marina,Calabria,Italy,it,38.4346588,16.5726962
5031,Skala Marion,Macedonia and Thrace,Greece,gr,40.6419962,24.5152615
5032,Bakkejorda,,Norway,no,68.6544087,17.2333962
5033,Vassdalen - Áravuopmi,,Norway,no,68.5579633,17.7223768
5034,Yeosu-si,,South Korea,kr,34.7546257,127.659859
5035,Loppi,,Finland,fi,60.7173615,24.4414178
5036,Cabo Frailes,Baja California Sur,Mexico,mx,23.3765667,-109.4345497
5037,Kehl,Baden-Württemberg,Germany,de,48.5728929,7.8109768
5038,Agios Ioannis Trypitis,Aegean,Greece,gr,36.9845423,25.1751332
5039,Linganagar,Eastern Province,Sri Lanka,lk,8.5832701,81.215877
5040,Maizuru,,Japan,jp,35.4704853,135.34844
5041,Hiouchi,California,United States,us,41.7926137,-124.0720219
5042,San Francisco,Cebu,Philippines,ph,10.6459183,124.3817679
5043,Indian Harbour,Nova Scotia,Canada,ca,44.5130547,-63.9344478
5044,Drouseia,Cyprus,Cyprus,cy,34.9622569,32.3986455
5045,Satterthwaite,England,United Kingdom,gb,54.322477,-3.0193536
5046,Budakalász,,Hungary,hu,47.6192785,19.0468565
5047,Pleurtuit,Brittany,France,fr,48.5815,-2.05912
5048,,Sancti Spiritus,Cuba,cu,21.7322483,-79.62330349686954
5049,Cottrell's Cove,Newfoundland and Labrador,Canada,ca,49.492215,-55.28183
5050,Littleton,New Hampshire,United States,us,44.3063899,-71.7710705
5051,Shima,,Japan,jp,34.3411841,136.8196451
5052,Butler Bay,United States Virgin Islands,United States,us,17.7500541,-64.8896642
5053,Lopez Village,Washington,United States,us,48.5237118,-122.9146229
5054,Skålhol,,Sweden,se,60.6332112,14.8678838
5055,Heilbronn,Baden-Württemberg,Germany,de,49.142291,9.218655
5056,Verbizh,Lviv Oblast,Ukraine,ua,49.5455017,23.8940112
5057,Barsbüttel,Schleswig-Holstein,Germany,de,53.5663693,10.1654178
5058,Salmon Cove,Newfoundland and Labrador,Canada,ca,47.7847121,-53.1623647
5059,Gemeinde Pölla,Lower Austria,Austria,at,48.62855545,15.378186071710527
5060,Puerto Barrios,Izabal,Guatemala,gt,15.7275154,-88.5952506
5061,Savar,,Croatia,hr,44.0613586,15.0159131
5062,Techelsberg am Wörther See,Carinthia,Austria,at,46.6464364,14.085331426153877
5063,Gunsan-si,,South Korea,kr,35.9679984,126.7369036
5064,Dinkelscherben,Bavaria,Germany,de,48.3492317,10.5893034
5065,Mokrýšov,Northeast,Czechia,cz,49.8294466,15.9373144
5066,El Progreso,Galápagos,Ecuador,ec,-0.9078448,-89.5579095
5067,Area A (Malaspina/Toba),British Columbia,Canada,ca,50.31734465,-124.46453167002976
5068,Glowe,Mecklenburg-Vorpommern,Germany,de,54.5698783,13.4712685
5069,Napa,California,United States,us,38.2971367,-122.2855293
5070,La Cueva,,Dominican Republic,do,17.869706,-71.6453429
5071,Morro Bay,California,United States,us,35.3658075,-120.849901
5072,Dana Point,California,United States,us,33.4669721,-117.6981075
5073,Sagone,Corsica,France,fr,42.1161318,8.6964943
5074,Siesta Key,Florida,United States,us,27.275596,-82.5561626939674
5075,Pidhirtsi,Kyiv Oblast,Ukraine,ua,50.2461998,30.5539871
5076,Point Edward,Ontario,Canada,ca,42.997903,-82.4132944
5077,Sark,,Guernsey,gg,49.4351648,-2.3595986
5078,Midland,Ontario,Canada,ca,44.750147,-79.885712
5079,Anafonitria,"Peloponnese, Western Greece and the Ionian",Greece,gr,37.8471635,20.6510242
5080,Chora,Aegean,Greece,gr,37.7034623,26.904534
5081,Høruphav,Region of Southern Denmark,Denmark,dk,54.9080544,9.8896761
5082,William,United States Virgin Islands,United States,us,17.7341027,-64.8887127
5083,Village of Centre Island,New York,United States,us,40.9017651,-73.5198453
5084,Mound,Minnesota,United States,us,44.9366295,-93.6660719
5085,Batukandik,Bali,Indonesia,id,-8.762596,115.5377912
5086,Gravenhurst,Ontario,Canada,ca,44.91741,-79.373131
5087,Paradise,Nevada,United States,us,36.1011223,-115.1479329
5088,Nová Paka,Northeast,Czechia,cz,50.4947616,15.5149801
5089,Vicksburg,Colorado,United States,us,38.9991602,-106.3778026
5090,Traffiume,Piedmont,Italy,it,46.0613105,8.6750244
5091,Qartaboun,Keserwan-Jbeil Governorate,Lebanon,lb,34.109003,35.6525574
5092,Barnstable County,Massachusetts,United States,us,41.7016936,-70.3036163
5093,Pocheon-si,,South Korea,kr,37.8948267,127.2007295
5094,Sankt Peter,Carinthia,Austria,at,46.6662312,14.1773701
5095,Sidon,South Governorate,Lebanon,lb,33.5618345,35.3780338
5096,Dar es Salaam,,Tanzania,tz,-6.8160837,39.2803583
5097,Sibyeon-ri,,South Korea,kr,37.97832,128.75775
5098,Derby,Vermont,United States,us,44.93541675,-72.12028400505386
5099,Morgan,Vermont,United States,us,44.9134915,-72.0148116
5100,Village of Clayton,New York,United States,us,44.239491,-76.085776
5101,At Ta'if,Makkah Region,Saudi Arabia,sa,21.2702801,40.4158308
5102,Papudo,Valparaiso Region,Chile,cl,-32.50759,-71.4459354
5103,Giseong-myeon,,South Korea,kr,36.80482,129.42491
5104,Greensboro,North Carolina,United States,us,36.0726355,-79.7919754
5105,Belvédère-Campomoro,Corsica,France,fr,41.6168497,8.821555395882353
5106,Oberlangen,Lower Saxony,Germany,de,52.85,7.26667
5107,Seal Beach,California,United States,us,33.7423967,-118.1055926
5108,Pulau Redang,Terengganu,Malaysia,my,5.78341625,103.01407561560251
5109,Mina,North Governorate,Lebanon,lb,34.4511126,35.8145821
5110,Area H (The Slocan Valley),British Columbia,Canada,ca,49.887696,-117.4445013307753
5111,Carver,Oregon,United States,us,45.3946564,-122.4971892
5112,Sankt Margareten im Rosental,Carinthia,Austria,at,46.5264861,14.412525956493024
5113,Anse Louis,,Seychelles,sc,-4.7184256,55.4839207
5114,Nassereith,,Austria,at,47.3147862,10.8378637
5115,Area D (Elaho/Garibaldi),British Columbia,Canada,ca,49.9491091,-123.17781225002753
5116,Mishima,,Japan,jp,35.147361,138.948903
5117,South Colby,Washington,United States,us,47.5220415,-122.5373546
5118,Santa Cruz,,Curacao,nl,12.3046749,-69.1428331
5119,Washougal,Washington,United States,us,45.5819594,-122.3479921
5120,,Zanzibar South & Central,Tanzania,tz,-6.2083752,39.3579634
5121,Araveu,Guadalcanal,Solomon Islands,sb,-9.3710083,159.8648031
5122,Taboko,Guadalcanal,Solomon Islands,sb,-9.3482823,159.8224664
5123,Maap′,Yap,Federated States of Micronesia,fm,9.68355695,138.29835935612226
5124,Kwai Tsing District,Hong Kong,China,cn,22.341003800000003,114.10428559623222
5125,Huntington Beach,California,United States,us,33.6783336,-118.0000166
5126,Lisse,South Holland,Netherlands,nl,52.2576098,4.5630329
5127,Porthallow,England,United Kingdom,gb,50.0678647,-5.0796265
5128,Angels Camp,California,United States,us,38.0695732,-120.540503
5129,Sebastian,Florida,United States,us,27.816415,-80.4706078
5130,Neptune Beach,Florida,United States,us,30.311908,-81.3964734
5131,Atlantic Beach,Florida,United States,us,30.3344077,-81.398696
5132,Gersau,Schwyz,Switzerland,ch,46.9923,8.5264727
5133,Chief's Point,Ontario,Canada,ca,44.6635009,-81.2751552
5134,Barview,Oregon,United States,us,43.3487109,-124.30786387560977
5135,Kiwengwa,Zanzibar North,Tanzania,tz,-5.9901036,39.3760766
5136,Kendwa,Zanzibar North,Tanzania,tz,-5.7515846,39.2912231
5137,Izvoarele,,Romania,ro,46.4592657,22.8364951
5138,Huevos Island,Diego Martin,Trinidad and Tobago,tt,10.6966666,-61.7154846
5139,Délegyháza,,Hungary,hu,47.247818,19.066912
5140,Szentendre,,Hungary,hu,47.6677606,19.0760467
5141,A Illa de Arousa,Galicia,Spain,es,42.55003895,-8.867156127774127
5142,Pörtschach am Wörther See,Carinthia,Austria,at,46.6359543,14.1448209
5143,Morges,Vaud,Switzerland,ch,46.5093268,6.498317
5144,Mawnan Smith,England,United Kingdom,gb,50.1168631,-5.1094584
